Title,URL
"Java Stack
MediumJava (Basic)Max Score: 20Success Rate: 92.16%",https://www.hackerrank.com/challenges/java-stack?isFullScreen=true
"Java Hashset
EasyJava (Basic)Max Score: 10Success Rate: 96.26%",https://www.hackerrank.com/challenges/java-hashset?isFullScreen=true
"Java Generics
EasyJava (Basic)Max Score: 15Success Rate: 98.85%",https://www.hackerrank.com/challenges/java-generics?isFullScreen=true
"Java Comparator
MediumJava (Basic)Max Score: 10Success Rate: 97.46%",https://www.hackerrank.com/challenges/java-comparator?isFullScreen=true
"Java Sort
EasyJava (Basic)Max Score: 10Success Rate: 94.82%",https://www.hackerrank.com/challenges/java-sort?isFullScreen=true
"Java Dequeue
MediumProblem Solving (Intermediate)Max Score: 20Success Rate: 83.74%",https://www.hackerrank.com/challenges/java-dequeue?isFullScreen=true
"Java BitSet
EasyJava (Basic)Max Score: 20Success Rate: 97.35%",https://www.hackerrank.com/challenges/java-bitset?isFullScreen=true
"Java Priority Queue
MediumJava (Intermediate)Max Score: 20Success Rate: 91.21%",https://www.hackerrank.com/challenges/java-priority-queue?isFullScreen=true
"Java Inheritance I
EasyJava (Basic)Max Score: 5Success Rate: 98.20%",https://www.hackerrank.com/challenges/java-inheritance-1?isFullScreen=true
"Java Inheritance II
EasyJava (Basic)Max Score: 10Success Rate: 97.66%",https://www.hackerrank.com/challenges/java-inheritance-2?isFullScreen=true
"Java Abstract Class
EasyJava (Basic)Max Score: 10Success Rate: 98.56%",https://www.hackerrank.com/challenges/java-abstract-class?isFullScreen=true
"Java Interface
EasyJava (Basic)Max Score: 10Success Rate: 98.15%",https://www.hackerrank.com/challenges/java-interface?isFullScreen=true
"Java Method Overriding
EasyJava (Basic)Max Score: 10Success Rate: 98.83%",https://www.hackerrank.com/challenges/java-method-overriding?isFullScreen=true
"Java Method Overriding 2 (Super Keyword)
EasyJava (Basic)Max Score: 10Success Rate: 99.41%",https://www.hackerrank.com/challenges/java-method-overriding-2-super-keyword?isFullScreen=true
"Java Instanceof keyword
EasyJava (Basic)Max Score: 10Success Rate: 97.74%",https://www.hackerrank.com/challenges/java-instanceof-keyword?isFullScreen=true
"Java Iterator
EasyJava (Basic)Max Score: 15Success Rate: 98.08%",https://www.hackerrank.com/challenges/java-iterator?isFullScreen=true
"Java Exception Handling (Try-catch)
EasyJava (Basic)Max Score: 10Success Rate: 94.71%",https://www.hackerrank.com/challenges/java-exception-handling-try-catch?isFullScreen=true
"Java Exception Handling
EasyJava (Basic)Max Score: 15Success Rate: 95.46%",https://www.hackerrank.com/challenges/java-exception-handling?isFullScreen=true
"Java Varargs - Simple Addition
EasyJava (Basic)Max Score: 15Success Rate: 97.68%",https://www.hackerrank.com/challenges/simple-addition-varargs?isFullScreen=true
"Java Reflection - Attributes
EasyJava (Basic)Max Score: 15Success Rate: 90.11%",https://www.hackerrank.com/challenges/java-reflection-attributes?isFullScreen=true
"Can You Access?
MediumMax Score: 15Success Rate: 96.78%",https://www.hackerrank.com/challenges/can-you-access?isFullScreen=true
"Prime Checker
MediumJava (Basic)Max Score: 25Success Rate: 93.04%",https://www.hackerrank.com/challenges/prime-checker?isFullScreen=true
"Java Factory Pattern
EasyJava (Basic)Max Score: 15Success Rate: 98.07%",https://www.hackerrank.com/challenges/java-factory?isFullScreen=true
"Java Singleton Pattern
EasyJava (Basic)Max Score: 15Success Rate: 97.44%",https://www.hackerrank.com/challenges/java-singleton?isFullScreen=true
"Java Visitor Pattern
MediumMax Score: 40Success Rate: 87.50%",https://www.hackerrank.com/challenges/java-vistor-pattern?isFullScreen=true
"Java Annotations
MediumMax Score: 25Success Rate: 95.04%",https://www.hackerrank.com/challenges/java-annotations?isFullScreen=true
"Covariant Return Types
EasyMax Score: 20Success Rate: 97.60%",https://www.hackerrank.com/challenges/java-covariance?isFullScreen=true
"Java Lambda Expressions
MediumMax Score: 30Success Rate: 90.41%",https://www.hackerrank.com/challenges/java-lambda-expressions?isFullScreen=true
"Java MD5
MediumMax Score: 30Success Rate: 98.21%",https://www.hackerrank.com/challenges/java-md5?isFullScreen=true
"Java SHA-256
MediumMax Score: 30Success Rate: 96.33%",https://www.hackerrank.com/challenges/sha-256?isFullScreen=true
